index,unixTimestamp,TP9,AF7,AF8,TP10
7,1734037349443.2188,-9.27734375,-27.83203125,-22.4609375,36.62109375
8,1734037349447.125,-1.953125,295.41015625,95.21484375,53.7109375
9,1734037349451.0312,-1.46484375,-353.02734375,-213.8671875,-13.18359375
10,1734037349454.9375,-19.04296875,-686.5234375,-407.2265625,-59.08203125
11,1734037349458.8438,-13.671875,35.64453125,-26.85546875,-0.9765625
0,1734037349462.75,3.90625,571.77734375,168.45703125,36.62109375
1,1734037349466.6562,2.9296875,-132.32421875,-146.97265625,19.04296875
2,1734037349470.5625,-16.6015625,-616.69921875,-365.234375,-36.62109375
3,1734037349474.4688,0,95.703125,-71.77734375,-13.18359375
4,1734037349478.375,39.0625,392.578125,98.14453125,62.5
5,1734037349482.2812,37.59765625,-94.23828125,-128.90625,58.10546875
6,1734037349486.1875,5.37109375,-585.9375,-358.88671875,-16.6015625
7,1734037349490.0938,4.8828125,-530.2734375,-335.9375,-10.7421875
8,1734037349494,23.4375,-101.5625,-49.8046875,68.359375
9,1734037349497.9062,22.4609375,-447.75390625,-273.92578125,85.44921875
10,1734037349501.8125,4.8828125,-989.2578125,-550.78125,15.13671875
11,1734037349505.7188,-10.7421875,-264.6484375,-154.78515625,-37.59765625
0,1734037349509.625,0.48828125,172.8515625,-15.625,35.15625
1,1734037349513.5312,12.6953125,-76.66015625,-42.96875,68.359375
2,1734037349517.4375,6.34765625,18.06640625,-20.5078125,3.90625
3,1734037349521.3438,-13.18359375,102.05078125,-74.70703125,-39.0625
4,1734037349525.25,-7.32421875,-10.25390625,-94.7265625,9.765625
5,1734037349529.1562,13.18359375,-149.90234375,-135.7421875,45.41015625
6,1734037349533.0625,1.46484375,-295.8984375,-189.453125,2.44140625
7,1734037349536.9688,-17.08984375,-163.57421875,-206.54296875,-68.84765625
8,1734037349540.875,9.765625,-325.1953125,-324.21875,-24.4140625
9,1734037349544.7812,31.25,-655.2734375,-367.67578125,46.875
10,1734037349548.6875,28.80859375,121.09375,37.109375,-0.9765625
11,1734037349552.5938,-3.90625,244.62890625,-40.52734375,-83.49609375
0,1734037349556.5,1.46484375,-373.53515625,-298.33984375,-70.3125
1,1734037349560.4062,68.359375,-235.83984375,-104.98046875,11.71875
2,1734037349564.3125,62.5,382.8125,124.0234375,18.06640625
3,1734037349568.2188,11.71875,294.43359375,-28.80859375,-47.36328125
4,1734037349572.125,5.859375,-449.70703125,-300.78125,-57.12890625
5,1734037349576.0312,35.64453125,-541.015625,-202.1484375,21.484375
6,1734037349579.9375,47.8515625,-71.2890625,-1.46484375,55.17578125
7,1734037349583.8438,32.2265625,-104.00390625,-103.515625,15.13671875
8,1734037349587.75,6.8359375,-739.74609375,-511.71875,-33.203125
9,1734037349591.6562,8.7890625,-799.8046875,-449.70703125,4.8828125
10,1734037349595.5625,26.85546875,294.43359375,101.5625,31.73828125
11,1734037349599.4688,17.08984375,473.14453125,58.10546875,20.99609375
0,1734037349603.375,9.765625,-119.140625,-254.39453125,-28.3203125
1,1734037349607.2812,12.20703125,63.4765625,-94.7265625,-19.04296875
2,1734037349611.1875,8.7890625,562.5,167.48046875,39.0625
3,1734037349615.0938,12.20703125,198.2421875,-18.06640625,18.5546875
4,1734037349619,-7.8125,-507.32421875,-324.70703125,-44.43359375
5,1734037349622.9062,0.9765625,-447.75390625,-318.359375,-64.453125
6,1734037349626.8125,26.85546875,-46.38671875,-43.9453125,-19.04296875
7,1734037349630.7188,38.0859375,-131.34765625,-115.72265625,11.23046875
8,1734037349634.625,32.71484375,-625.48828125,-405.2734375,-25.87890625
9,1734037349638.5312,19.04296875,-148.4375,-104.98046875,-79.1015625
10,1734037349642.4375,49.8046875,485.3515625,136.71875,-36.1328125
11,1734037349646.3438,76.66015625,358.88671875,71.2890625,5.859375
0,1734037349650.25,65.4296875,194.82421875,15.13671875,-38.0859375
1,1734037349654.1562,41.9921875,221.19140625,6.34765625,-100.09765625
2,1734037349658.0625,67.3828125,284.66796875,41.50390625,-51.26953125
3,1734037349661.9688,97.16796875,287.109375,70.80078125,-3.90625
4,1734037349665.875,89.35546875,117.67578125,-2.9296875,-35.15625
5,1734037349669.7812,48.33984375,-246.09375,-214.84375,-83.0078125
6,1734037349673.6875,35.15625,-375.9765625,-278.80859375,-85.9375
7,1734037349677.5938,52.734375,-345.21484375,-212.40234375,-21.97265625
8,1734037349681.5,46.38671875,-261.23046875,-73.2421875,-4.8828125
9,1734037349685.4062,32.2265625,-122.0703125,-114.74609375,-62.01171875
10,1734037349689.3125,18.5546875,40.52734375,-116.69921875,-69.3359375
11,1734037349693.2188,34.66796875,-531.73828125,-291.50390625,20.01953125
0,1734037349697.125,42.48046875,-823.73046875,-377.44140625,46.875
1,1734037349701.0312,12.20703125,115.234375,18.5546875,-28.80859375
2,1734037349704.9375,-13.18359375,-30.2734375,-172.8515625,-55.6640625
3,1734037349708.8438,-2.9296875,-123.046875,-170.41015625,15.13671875
4,1734037349712.75,-2.9296875,523.92578125,152.83203125,53.22265625
5,1734037349716.6562,-19.53125,280.2734375,-14.16015625,0.48828125
6,1734037349720.5625,-20.5078125,-574.70703125,-428.22265625,-40.0390625
7,1734037349724.4688,-12.20703125,-771.484375,-467.7734375,0.9765625
8,1734037349728.375,-8.7890625,-76.171875,-2.9296875,35.15625
9,1734037349732.2812,-7.8125,526.85546875,170.8984375,24.90234375
10,1734037349736.1875,-40.52734375,-170.41015625,-259.765625,-29.296875
11,1734037349740.0938,-46.38671875,-577.1484375,-310.546875,-33.69140625
0,1734037349744,-17.578125,405.76171875,150.87890625,21.97265625
1,1734037349747.9062,-10.7421875,664.0625,134.765625,37.109375
2,1734037349751.8125,-33.69140625,41.50390625,-155.2734375,-20.01953125
3,1734037349755.7188,-47.8515625,-161.1328125,-185.05859375,-61.5234375
4,1734037349759.625,-25.390625,299.8046875,33.69140625,1.46484375
5,1734037349763.5312,-5.37109375,292.48046875,79.1015625,36.1328125
6,1734037349767.4375,-1.953125,-430.17578125,-283.203125,-7.32421875
7,1734037349771.3438,-28.3203125,-933.10546875,-526.85546875,-48.33984375
8,1734037349775.25,-24.4140625,-158.69140625,-62.01171875,-18.5546875
9,1734037349779.1562,-3.90625,529.296875,126.46484375,31.25
10,1734037349783.0625,-7.8125,-254.8828125,-211.9140625,21.484375
11,1734037349786.9688,-15.625,-598.6328125,-309.5703125,-40.52734375
0,1734037349790.875,-24.4140625,265.625,35.64453125,-21.97265625
1,1734037349794.7812,-0.48828125,408.203125,80.56640625,50.78125
2,1734037349798.6875,10.7421875,-97.16796875,-83.0078125,48.33984375
3,1734037349802.5938,-31.25,-82.03125,-69.82421875,-18.06640625
4,1734037349806.5,-33.69140625,213.8671875,1.953125,-24.4140625
5,1734037349810.4062,-16.11328125,-42.48046875,-93.26171875,54.6875
6,1734037349814.3125,-14.16015625,-492.1875,-258.7890625,75.68359375
7,1734037349818.2188,-39.55078125,-125,-91.30859375,3.41796875
8,1734037349822.125,-44.43359375,226.07421875,20.01953125,-20.99609375
9,1734037349826.0312,-31.25,15.13671875,-81.54296875,57.12890625
10,1734037349829.9375,-29.296875,106.4453125,-18.5546875,101.07421875
11,1734037349833.8438,-46.38671875,418.9453125,96.19140625,49.31640625
0,1734037349837.75,-78.125,135.25390625,-47.36328125,8.7890625
1,1734037349841.6562,-68.84765625,-241.69921875,-110.3515625,76.171875
2,1734037349845.5625,-61.03515625,51.26953125,21.484375,137.6953125
3,1734037349849.4688,-74.21875,497.55859375,143.5546875,103.02734375
4,1734037349853.375,-110.83984375,104.00390625,-71.77734375,43.9453125
5,1734037349857.2812,-103.515625,-649.4140625,-376.46484375,79.58984375
6,1734037349861.1875,-86.42578125,-524.4140625,-195.80078125,124.0234375
7,1734037349865.0938,-91.30859375,-55.6640625,27.34375,124.0234375
8,1734037349869,-105.95703125,-208.49609375,-145.01953125,76.171875
9,1734037349872.9062,-108.3984375,-786.1328125,-488.28125,88.37890625
10,1734037349876.8125,-100.5859375,-639.16015625,-289.0625,158.69140625
11,1734037349880.7188,-108.88671875,458.984375,220.703125,141.11328125
0,1734037349884.625,-105.95703125,320.3125,-19.04296875,73.2421875
1,1734037349888.5312,-82.51953125,-217.28515625,-218.26171875,21.97265625
2,1734037349892.4375,-48.828125,255.37109375,41.9921875,41.015625
3,1734037349896.3438,-21.484375,492.1875,154.296875,48.33984375
4,1734037349900.25,-18.5546875,-62.5,-114.2578125,-37.109375
5,1734037349904.1562,7.32421875,-679.19921875,-423.33984375,-116.69921875
6,1734037349908.0625,41.50390625,-464.35546875,-205.56640625,-77.1484375
7,1734037349911.9688,66.40625,429.19921875,192.3828125,-28.3203125
8,1734037349915.875,86.9140625,219.23828125,-89.35546875,-38.0859375
9,1734037349919.7812,84.9609375,-721.19140625,-505.859375,-91.30859375
10,1734037349923.6875,100.5859375,-58.59375,-43.45703125,-87.40234375
11,1734037349927.5938,149.4140625,675.29296875,196.2890625,-4.39453125
0,1734037349931.5,179.19921875,271.97265625,-33.203125,-9.27734375
1,1734037349935.4062,145.01953125,-130.37109375,-228.02734375,-104.00390625
2,1734037349939.3125,130.37109375,54.6875,-121.09375,-117.1875
3,1734037349943.2188,154.296875,398.4375,75.68359375,-55.6640625
4,1734037349947.125,137.6953125,216.30859375,-50.29296875,-40.0390625
5,1734037349951.0312,106.93359375,-294.43359375,-305.17578125,-89.84375
6,1734037349954.9375,83.984375,-506.34765625,-387.20703125,-141.6015625
7,1734037349958.8438,71.2890625,-285.15625,-224.609375,-80.078125
8,1734037349962.75,73.73046875,-500.48828125,-351.07421875,-19.53125
9,1734037349966.6562,57.6171875,-1000,-555.17578125,-57.12890625
10,1734037349970.5625,19.04296875,-453.61328125,-288.57421875,-129.39453125
11,1734037349974.4688,17.578125,71.77734375,-117.1875,-80.56640625
0,1734037349978.375,27.83203125,132.32421875,-11.71875,0
1,1734037349982.2812,21.484375,343.26171875,44.921875,-13.18359375
2,1734037349986.1875,-10.25390625,124.51171875,-156.25,-94.7265625
3,1734037349990.0938,-20.5078125,-256.34765625,-373.53515625,-83.984375
4,1734037349994,0,-183.59375,-235.3515625,6.34765625
5,1734037349997.9062,-12.20703125,-87.40234375,-171.875,10.7421875
6,1734037350001.8125,-48.33984375,-411.1328125,-341.30859375,-62.01171875
7,1734037350005.7188,-71.77734375,-806.15234375,-518.5546875,-74.21875
8,1734037350009.625,-74.70703125,-891.11328125,-527.83203125,-1.953125
9,1734037350013.5312,-65.91796875,-123.046875,-57.12890625,22.94921875
10,1734037350017.4375,-66.89453125,244.62890625,-86.42578125,-39.0625
11,1734037350021.3438,-80.078125,-532.2265625,-463.37890625,-86.42578125
0,1734037350025.25,-80.56640625,-525.87890625,-334.47265625,-17.578125
1,1734037350029.1562,-58.59375,237.79296875,-2.44140625,40.52734375
2,1734037350033.0625,-64.94140625,208.49609375,-114.2578125,-1.46484375
3,1734037350036.9688,-102.5390625,-537.109375,-454.1015625,-71.77734375
4,1734037350040.875,-106.4453125,-624.0234375,-380.37109375,-48.33984375
5,1734037350044.7812,-56.640625,-231.4453125,-297.8515625,22.94921875
6,1734037350048.6875,-32.71484375,-366.69921875,-305.17578125,17.08984375
7,1734037350052.5938,-58.59375,-814.453125,-607.91015625,-44.921875
8,1734037350056.5,-65.4296875,-929.19921875,-666.50390625,-38.57421875
9,1734037350060.4062,-48.33984375,-134.27734375,-140.625,18.5546875
10,1734037350064.3125,-34.1796875,99.12109375,-145.99609375,29.296875
11,1734037350068.2188,-41.50390625,-506.34765625,-409.1796875,-31.73828125
0,1734037350072.125,-38.0859375,-494.140625,-376.46484375,-72.75390625
1,1734037350076.0312,-9.765625,62.5,-180.17578125,0.9765625
2,1734037350079.9375,-1.953125,31.73828125,-214.35546875,44.43359375
3,1734037350083.8438,-32.71484375,-436.5234375,-431.640625,-19.04296875
4,1734037350087.75,-55.17578125,-630.859375,-444.3359375,-78.61328125
5,1734037350091.6562,-31.73828125,-585.9375,-350.5859375,-9.765625
6,1734037350095.5625,-5.37109375,-599.12109375,-424.8046875,55.17578125
7,1734037350099.4688,-1.46484375,-865.234375,-562.01171875,38.57421875
8,1734037350103.375,-28.3203125,-594.23828125,-391.6015625,-16.6015625
9,1734037350107.2812,-28.80859375,-175.29296875,-302.24609375,4.39453125
10,1734037350111.1875,-1.953125,-168.45703125,-236.81640625,82.03125
11,1734037350115.0938,9.765625,-160.15625,-209.9609375,66.40625
0,1734037350119,-15.625,-157.71484375,-322.75390625,-18.06640625
1,1734037350122.9062,-10.25390625,-504.8828125,-400.87890625,-29.78515625
2,1734037350126.8125,22.4609375,-731.4453125,-384.27734375,44.921875
3,1734037350130.7188,17.08984375,-314.453125,-155.76171875,55.6640625
4,1734037350134.625,12.20703125,5.37109375,-188.96484375,-19.04296875
5,1734037350138.5312,4.39453125,-537.59765625,-454.58984375,-49.8046875
6,1734037350142.4375,13.18359375,-877.44140625,-495.1171875,28.80859375
7,1734037350146.3438,24.90234375,-768.5546875,-425.29296875,79.1015625
8,1734037350150.25,-2.44140625,-202.1484375,-214.84375,15.625
9,1734037350154.1562,-39.0625,-196.77734375,-352.5390625,-61.03515625
10,1734037350158.0625,-31.73828125,-691.89453125,-413.57421875,-12.6953125
11,1734037350161.9688,-0.48828125,-177.24609375,-60.546875,44.43359375
0,1734037350165.875,-6.8359375,447.265625,82.03125,11.71875
1,1734037350169.7812,-38.57421875,-141.11328125,-274.4140625,-51.7578125
2,1734037350173.6875,-45.8984375,-440.4296875,-381.8359375,-38.57421875
3,1734037350177.5938,-14.16015625,-55.6640625,-132.32421875,31.25
4,1734037350181.5,-5.37109375,-11.71875,-138.18359375,41.50390625
5,1734037350185.4062,-21.97265625,-488.76953125,-449.70703125,-30.2734375
6,1734037350189.3125,-12.6953125,-1000,-720.21484375,-36.62109375
7,1734037350193.2188,-3.41796875,-441.89453125,-259.765625,28.3203125
8,1734037350197.125,8.30078125,406.25,98.6328125,39.0625
9,1734037350201.0312,0,-175.78125,-225.5859375,-3.41796875
10,1734037350204.9375,0,-721.6796875,-443.84765625,-35.15625
11,1734037350208.8438,27.34375,-71.77734375,-205.56640625,14.16015625
0,1734037350212.75,41.50390625,264.6484375,-24.90234375,53.22265625
1,1734037350216.6562,34.66796875,-212.890625,-214.35546875,3.90625
2,1734037350220.5625,21.484375,-613.28125,-430.6640625,-64.94140625
3,1734037350224.4688,14.16015625,-253.41796875,-292.96875,-43.45703125
4,1734037350228.375,21.484375,20.01953125,-239.2578125,1.46484375
5,1734037350232.2812,25.390625,-513.671875,-428.22265625,-16.11328125
6,1734037350236.1875,4.8828125,-978.02734375,-519.04296875,-88.37890625
7,1734037350240.0938,17.08984375,-890.625,-464.35546875,-88.37890625
8,1734037350244,30.76171875,-626.953125,-336.42578125,-34.1796875
9,1734037350247.9062,34.66796875,-778.80859375,-517.578125,-15.13671875
10,1734037350251.8125,7.8125,-905.2734375,-600.09765625,-86.42578125
11,1734037350255.7188,-12.6953125,-492.1875,-374.51171875,-123.046875
0,1734037350259.625,21.97265625,-274.4140625,-330.56640625,-42.96875
1,1734037350263.5312,29.78515625,-730.46875,-539.55078125,-7.8125
2,1734037350267.4375,22.4609375,-836.42578125,-563.4765625,-52.734375
3,1734037350271.3438,20.5078125,-467.7734375,-401.85546875,-96.6796875
4,1734037350275.25,40.0390625,-493.65234375,-430.17578125,-56.15234375
5,1734037350279.1562,55.6640625,-628.41796875,-465.8203125,-17.08984375
6,1734037350283.0625,43.9453125,-727.05078125,-448.2421875,-34.66796875
7,1734037350286.9688,23.92578125,-665.52734375,-404.78515625,-94.7265625
8,1734037350290.875,30.76171875,-712.890625,-522.4609375,-75.68359375
9,1734037350294.7812,55.17578125,-963.8671875,-618.65234375,1.953125
10,1734037350298.6875,52.734375,-541.9921875,-319.3359375,-1.953125
11,1734037350302.5938,35.15625,-341.796875,-376.46484375,-41.015625
0,1734037350306.5,17.08984375,-707.03125,-449.70703125,-38.0859375
1,1734037350310.4062,41.015625,-440.4296875,-291.015625,-6.34765625
